-516 -534 -529 1 2 354 342 -144 589
-516 -534 -529 1 1 354 341 -147 589
-515 -534 -529 1 1 354 340 -142 591
-516 -534 -529 1 1 354 340 -150 589
-516 -534 -529 1 2 353 341 -150 586
-516 -534 -529 1 2 354 342 -145 590
-516 -534 -530 1 2 353 341 -142 591
-515 -534 -529 1 2 354 341 -146 589
-515 -534 -530 1 2 354 341 -146 591
-516 -533 -529 1 2 353 340 -151 591
-516 -534 -530 1 1 354 346 -144 587
-516 -533 -529 1 1 354 341 -148 589
-516 -534 -529 1 1 354 341 -151 588
-515 -534 -530 1 2 354 341 -145 589
-515 -534 -530 1 2 353 342 -143 588
-516 -534 -530 1 2 353 343 -149 590
-516 -534 -529 1 2 354 340 -143 588
-515 -533 -530 1 2 354 341 -153 587
-515 -533 -529 1 2 353 346 -154 590
-516 -534 -529 1 2 354 342 -154 591
-515 -534 -530 1 2 353 340 -149 587
-515 -534 -529 1 2 353 342 -151 590
-515 -533 -529 1 2 353 341 -155 588
-515 -534 -529 1 2 353 342 -154 590
-516 -535 -529 1 2 353 344 -155 589
-515 -534 -529 1 2 352 339 -152 590
-515 -534 -529 1 2 353 343 -144 590
-515 -534 -529 2 2 353 345 -146 590
-516 -534 -529 1 2 353 345 -145 587
-516 -534 -530 1 1 353 344 -151 588
-515 -534 -530 1 1 354 341 -146 588
-515 -534 -530 1 1 354 339 -154 589
-515 -534 -530 1 1 355 340 -151 588
-515 -534 -530 1 2 354 343 -154 588
-515 -534 -530 1 2 354 341 -153 591
-515 -535 -529 1 2 354 340 -146 590
-515 -534 -530 1 2 354 340 -143 590
-516 -534 -530 1 2 354 344 -145 590
-515 -534 -529 1 2 354 341 -144 590
-515 -535 -530 1 2 353 342 -147 585
-516 -534 -530 1 1 354 341 -148 589
-515 -534 -529 1 1 354 340 -146 590
-516 -534 -529 1 1 355 342 -145 589
-515 -534 -530 1 2 355 340 -145 589
-516 -534 -529 1 2 354 343 -145 588
-515 -534 -530 1 2 354 342 -151 591
-515 -534 -530 1 2 354 344 -151 587
-515 -534 -529 1 2 353 342 -152 587
-515 -534 -530 1 2 353 340 -152 591
-515 -534 -530 1 2 353 340 -148 589
-516 -534 -530 1 2 353 346 -150 589
-516 -534 -529 1 2 353 340 -144 589
-516 -534 -529 1 2 354 340 -147 591
-516 -534 -530 1 2 353 347 -147 590
-516 -534 -529 1 2 352 341 -145 590
-516 -534 -530 1 2 354 344 -144 587
-516 -534 -529 1 2 353 344 -149 591
-516 -534 -529 1 2 353 346 -146 590
-516 -534 -529 1 1 354 341 -150 588
-515 -533 -530 1 1 354 342 -152 591
-516 -534 -530 1 2 354 342 -152 588
-516 -534 -530 1 1 354 343 -157 590
-515 -534 -530 1 2 354 343 -153 590
-515 -534 -529 1 2 353 341 -149 591
-515 -534 -530 1 2 353 347 -144 589
-515 -534 -530 1 2 354 344 -144 589
-515 -534 -530 1 2 354 340 -147 590
-515 -534 -529 1 2 354 341 -143 589
-515 -534 -530 1 2 353 340 -151 590
-516 -534 -529 1 2 353 337 -144 590
-516 -534 -530 1 2 354 340 -144 588
-515 -534 -530 1 2 353 341 -148 589
-516 -534 -530 1 2 353 339 -155 590
-516 -534 -529 1 2 354 343 -151 590
-516 -534 -529 1 2 353 346 -151 588
-516 -534 -530 1 2 353 344 -145 589
-515 -534 -529 1 2 354 342 -145 589
-516 -534 -530 1 2 354 343 -149 590
-516 -535 -530 1 2 353 341 -145 589
-515 -534 -530 1 2 353 340 -154 590
-515 -534 -529 1 2 354 341 -151 591
-516 -534 -529 1 2 354 346 -149 589
-516 -535 -530 1 2 353 341 -146 588
-515 -534 -529 1 2 354 342 -145 589
-516 -534 -530 1 2 353 341 -144 590
-515 -534 -530 1 2 353 343 -147 590
-516 -534 -529 1 2 352 343 -146 590
-516 -534 -530 1 2 353 344 -156 590
-515 -533 -529 1 2 353 341 -147 590
-515 -534 -530 1 2 353 341 -146 588
-515 -534 -529 1 2 353 342 -147 588
-516 -535 -530 1 2 353 343 -148 589
-515 -534 -529 1 2 353 341 -147 587
-516 -533 -530 1 2 353 341 -149 589
-515 -534 -529 1 2 353 340 -142 589
-515 -534 -529 1 2 353 341 -143 589
-515 -534 -530 1 2 353 340 -141 591
-516 -534 -529 1 2 353 343 -147 590
-515 -534 -529 1 2 353 342 -146 590
-515 -534 -530 1 1 354 346 -146 588
-516 -534 -530 1 2 353 340 -147 590
-516 -535 -529 1 2 353 340 -153 590
-515 -534 -529 1 2 354 343 -142 588
-515 -534 -529 1 2 353 340 -144 589
-515 -534 -529 1 2 354 341 -146 589
-516 -534 -530 1 2 354 341 -144 590
-516 -534 -530 1 2 354 340 -145 588
-515 -534 -529 1 2 354 341 -146 589
-516 -534 -529 1 2 355 342 -148 589
-515 -534 -530 1 2 354 342 -147 590
-515 -533 -530 1 2 353 340 -153 589
-515 -533 -530 1 2 353 339 -152 590
-515 -534 -529 1 2 353 343 -154 587
-515 -534 -529 1 2 353 342 -150 588
-515 -534 -530 1 2 353 341 -150 590
-515 -534 -529 1 2 353 340 -146 588
-515 -534 -529 1 3 353 346 -146 589
-515 -534 -529 1 1 353 341 -152 588
-515 -534 -529 2 1 354 344 -145 590
-515 -534 -533 -2 -22 354 344 -145 589
-516 -534 -536 8 -1 354 340 -143 589
-517 -532 -533 -7 -3 360 341 -154 587
-531 -515 -532 -8 -85 444 337 -157 589
-560 -503 -523 -7 -192 529 333 -174 589
-574 -507 -493 0 -297 582 328 -189 584
-615 -510 -467 -20 -205 584 321 -202 582
-634 -575 -470 74 92 488 332 -193 579
-516 -566 -574 297 458 382 336 -181 580
-460 -576 -592 258 128 708 344 -167 575
-456 -604 -590 134 -35 596 353 -164 570
-473 -597 -577 156 -12 664 360 -152 567
-492 -590 -570 168 18 714 369 -155 560
-508 -585 -569 170 20 646 377 -144 556
-518 -577 -571 189 38 642 382 -143 552
-524 -575 -575 210 49 633 385 -143 547
-528 -576 -570 249 27 626 391 -144 541
-534 -576 -553 273 39 619 396 -147 533
-546 -579 -534 282 55 611 400 -151 529
-553 -580 -520 318 99 593 403 -155 524
-554 -578 -510 330 132 587 412 -164 516
-551 -577 -506 355 171 589 409 -157 510
-535 -577 -508 411 235 612 412 -160 507
-519 -575 -509 409 231 619 414 -155 504
-514 -571 -502 404 233 628 421 -163 501
-524 -563 -494 403 244 639 416 -169 494
-540 -556 -486 347 221 617 413 -175 490
-559 -555 -479 313 217 574 415 -177 489
-574 -554 -473 278 215 523 414 -198 483
-582 -550 -467 205 184 430 409 -211 481
-585 -547 -460 162 163 382 410 -216 478
-593 -546 -451 113 133 320 398 -235 470
-605 -544 -434 28 59 207 393 -249 465
-622 -544 -417 -8 52 170 388 -269 462
-619 -550 -413 -33 35 148 382 -279 458
-594 -565 -419 -72 -22 126 379 -283 454
-567 -577 -432 -94 -47 122 380 -292 450
-540 -583 -445 -126 -81 116 374 -292 448
-526 -581 -456 -218 -136 70 375 -299 446
-526 -570 -467 -252 -149 50 371 -304 442
-531 -558 -475 -267 -149 47 369 -307 441
-539 -552 -481 -259 -144 62 371 -311 438
-547 -549 -486 -221 -136 113 366 -314 436
-552 -548 -491 -200 -120 135 364 -319 434
-552 -553 -497 -175 -105 157 364 -318 433
-549 -560 -500 -129 -87 196 363 -321 430
-542 -562 -502 -112 -68 201 364 -326 428
-538 -563 -504 -103 -55 202 363 -323 425
-534 -562 -504 -94 -68 211 363 -324 425
-529 -559 -505 -94 -71 206 363 -334 423
-527 -552 -506 -95 -67 194 362 -329 421
-524 -546 -509 -88 -64 187 363 -330 422
-521 -540 -512 -81 -64 188 360 -330 425
-518 -535 -513 -76 -72 195 359 -333 424
-518 -531 -513 -59 -97 210 357 -335 425
-522 -529 -513 -49 -102 230 355 -334 425
-526 -527 -513 -42 -106 232 354 -333 426
-530 -527 -513 -36 -107 233 352 -343 428
-531 -529 -513 -21 -98 238 350 -336 427
-530 -531 -514 -18 -99 239 346 -346 427
-524 -532 -514 -17 -104 245 350 -343 428
-519 -532 -516 -15 -106 247 346 -343 427
-514 -531 -517 -19 -121 244 347 -348 430
-511 -531 -516 -20 -131 246 343 -348 431
-507 -525 -517 -19 -133 236 344 -348 432
-508 -521 -517 -25 -144 235 342 -345 435
-511 -516 -518 -32 -157 236 337 -345 436
-514 -512 -518 -35 -163 243 334 -346 439
-516 -508 -521 -31 -163 250 333 -344 441
-520 -506 -523 -26 -161 257 331 -342 440
-524 -506 -525 -19 -154 267 327 -343 442
-524 -508 -528 -17 -153 271 325 -341 446
-520 -508 -530 -14 -148 275 322 -340 446
-517 -511 -532 -7 -136 279 320 -339 449
-511 -515 -533 7 -118 285 319 -339 454
-505 -519 -534 12 -111 287 317 -332 454
-500 -519 -534 11 -110 287 316 -335 458
-497 -521 -534 6 -126 296 316 -332 459
-499 -525 -531 5 -138 292 313 -329 462
-503 -524 -528 2 -138 288 313 -330 463
-507 -522 -526 -3 -132 291 310 -325 463
-510 -519 -526 -4 -135 292 314 -336 464
-512 -517 -524 -4 -133 292 307 -328 467
-514 -516 -525 1 -132 296 305 -326 466
-518 -514 -523 2 -137 300 306 -329 467
-522 -515 -521 4 -131 303 299 -332 465
-524 -516 -520 10 -125 321 298 -332 467
-518 -520 -521 9 -132 326 297 -328 467
-513 -524 -523 3 -143 327 300 -325 471
-508 -526 -524 -1 -149 330 300 -331 470
-505 -528 -525 -3 -149 339 295 -326 474
-505 -529 -526 0 -145 337 293 -332 474
-505 -529 -527 2 -140 341 297 -327 475
-505 -529 -526 6 -139 351 293 -326 476
-508 -529 -527 6 -141 353 295 -324 476
-512 -529 -526 3 -141 352 293 -327 476
-514 -528 -526 0 -138 352 290 -323 477
-516 -527 -527 -3 -142 351 291 -322 476
-517 -527 -527 -3 -145 350 288 -325 477
-519 -526 -528 3 -140 348 284 -322 477
-522 -527 -530 3 -139 343 286 -335 477
-520 -526 -531 0 -142 337 287 -328 479
-521 -525 -531 -4 -136 324 285 -334 478
-523 -526 -529 -1 -139 328 285 -330 479
-521 -528 -528 2 -144 335 284 -331 478
-518 -529 -527 5 -145 340 283 -331 477
-517 -529 -527 3 -144 341 283 -330 481
-517 -530 -527 2 -148 340 285 -331 479
-518 -528 -528 -1 -151 336 282 -327 479
-520 -527 -529 -5 -155 325 281 -330 481
-522 -525 -529 -4 -154 321 281 -329 478
-526 -524 -529 -2 -146 320 277 -329 479
-529 -523 -529 5 -129 322 278 -331 479
-529 -524 -529 6 -125 324 276 -336 480
-527 -525 -530 8 -121 328 277 -342 479
-525 -526 -531 6 -127 328 276 -342 479
-525 -526 -532 3 -133 327 273 -341 478
-524 -527 -532 4 -134 328 272 -344 479
-523 -529 -532 4 -138 321 276 -340 478
-519 -530 -532 1 -141 314 278 -340 479
-517 -530 -532 -2 -144 310 273 -344 480
-516 -531 -531 -3 -147 309 273 -339 479
-516 -531 -531 -4 -136 307 274 -339 478
-516 -532 -531 -3 -136 310 276 -338 481
-517 -533 -532 -2 -138 316 273 -338 480
-519 -534 -531 -1 -140 320 274 -339 480
-519 -535 -531 1 -136 317 274 -340 480
-519 -535 -532 1 -134 312 274 -343 478
-520 -534 -532 4 -131 304 272 -345 479
-521 -535 -532 6 -130 304 272 -342 481
-521 -534 -531 9 -129 305 272 -345 478
-520 -534 -531 8 -128 301 275 -344 479
-520 -534 -531 3 -136 301 271 -344 480
-520 -534 -531 3 -136 301 271 -344 480
-518 -534 -528 0 -139 302 274 -341 479
-518 -535 -528 -1 -148 308 275 -345 477
-519 -536 -527 -2 -156 312 277 -345 477
-519 -536 -527 0 -148 310 273 -348 477
-519 -536 -528 1 -139 308 273 -347 479
-518 -536 -529 8 -141 310 272 -347 476
-517 -535 -529 9 -142 305 272 -344 478
-519 -535 -529 7 -139 299 275 -354 476
-519 -534 -530 7 -126 285 273 -349 473
-519 -533 -531 8 -124 284 275 -353 475
-517 -531 -532 10 -125 288 276 -349 477
-516 -531 -531 11 -131 303 278 -349 475
-514 -534 -531 12 -137 315 276 -346 477
-513 -535 -532 12 -143 322 275 -346 475
-512 -536 -532 5 -156 323 274 -348 475
-513 -535 -532 3 -159 321 273 -346 475
-515 -534 -531 1 -160 319 275 -349 476
-516 -534 -530 1 -150 320 276 -344 475
-515 -534 -531 4 -146 322 274 -344 476
-515 -534 -531 7 -142 325 278 -344 478
-516 -534 -531 10 -140 327 277 -343 475
-517 -534 -530 11 -131 325 275 -346 475
-517 -535 -530 13 -132 326 274 -344 476
-515 -535 -530 15 -136 324 279 -344 475
-515 -534 -529 11 -139 315 277 -341 475
-517 -532 -529 11 -141 313 272 -343 473
-517 -532 -529 10 -141 313 274 -347 476
-516 -532 -529 10 -141 314 279 -347 476
-516 -532 -530 10 -136 315 273 -340 474
-515 -531 -530 9 -135 316 275 -347 475
-514 -531 -530 8 -143 327 272 -341 477
-513 -533 -531 9 -147 335 275 -347 477
-511 -535 -530 13 -151 346 278 -342 477
-510 -537 -530 9 -155 347 273 -345 475
-512 -538 -531 5 -155 342 275 -346 476
-512 -536 -531 2 -151 334 274 -346 476
-513 -535 -532 2 -146 328 277 -344 476
-515 -534 -532 6 -141 321 278 -344 476
-518 -533 -532 10 -135 321 281 -347 476
-518 -533 -532 15 -129 322 276 -346 475
-517 -535 -532 22 -131 330 275 -344 477
-514 -535 -532 22 -131 331 277 -345 476
-513 -536 -533 19 -129 329 276 -342 476
-512 -536 -533 12 -144 329 277 -344 475
-513 -535 -532 10 -148 327 277 -345 476
-517 -534 -531 8 -149 324 282 -342 476
-519 -534 -530 11 -150 325 278 -343 472
-518 -534 -530 12 -148 321 276 -343 477
-519 -535 -529 11 -147 319 278 -344 474
-518 -535 -529 16 -136 321 277 -341 475
-517 -535 -529 19 -132 324 283 -353 474
-514 -536 -530 20 -130 328 279 -339 476
-513 -536 -532 22 -129 333 277 -347 474
-513 -536 -532 18 -134 333 279 -342 475
-515 -536 -532 18 -135 331 280 -345 474
-515 -536 -533 19 -137 327 280 -342 475
-515 -535 -533 19 -136 318 281 -346 474
-516 -534 -533 21 -134 316 280 -336 476
-517 -534 -531 21 -134 316 283 -344 475
-516 -533 -531 19 -135 315 281 -339 474
-515 -533 -530 16 -137 316 281 -347 475
-517 -533 -530 14 -137 321 281 -342 474
-517 -534 -530 16 -138 326 282 -341 476
-517 -534 -529 16 -141 328 283 -344 476
-517 -535 -529 17 -142 329 281 -343 473
-518 -536 -529 21 -142 330 283 -342 475
-517 -537 -530 20 -143 328 281 -344 475
-517 -537 -530 19 -141 324 283 -344 475
-517 -536 -531 17 -138 317 287 -341 474
-517 -536 -531 18 -128 310 281 -340 473
-516 -536 -531 21 -126 312 283 -343 474
-515 -535 -531 20 -126 312 283 -340 475
-515 -535 -532 16 -130 311 283 -344 474
-514 -535 -531 15 -135 313 284 -340 474
-514 -534 -531 17 -137 314 283 -347 473
-515 -534 -531 17 -148 315 283 -344 473
-516 -533 -530 16 -149 314 286 -346 473
-518 -533 -529 15 -148 312 283 -341 474
-518 -532 -528 17 -141 311 282 -343 475
-518 -534 -528 19 -135 315 285 -346 474
-517 -534 -528 22 -130 320 283 -345 472
-515 -535 -528 20 -131 327 284 -342 475
-511 -536 -529 16 -134 329 281 -342 473
-511 -536 -530 13 -139 329 282 -338 471
-513 -535 -530 11 -141 328 284 -340 474
-514 -534 -530 11 -144 324 285 -338 472
